Date,Open,High,Low,Close,Adj Close,Volume,Daily_Returns,Log_Volume
2014-06-12,4323.109863,4328.350098,4284.529785,4297.629883,4297.629883,1908190000,-0.7918016128245275,21.369420985727466
2014-06-13,4315.310059,4317.669922,4288.410156,4310.649902,4310.649902,1754560000,0.30295812702492153,21.28548395017996
2014-06-16,4303.930176,4326.890137,4296.259766,4321.100098,4321.100098,1675120000,0.2424273888526951,21.239150641448337
2014-06-17,4316.009766,4346.120117,4311.149902,4337.22998,4337.22998,1814360000,0.37328184106324436,21.318998625399313
2014-06-18,4341.180176,4365.100098,4320.540039,4362.839844,4362.839844,1860660000,0.5904658991589873,21.344197100440834
2014-06-19,4370.140137,4372.180176,4339.609863,4359.330078,4359.330078,1845460000,-0.08044682192097641,21.33599440585644
2014-06-20,4365.370117,4368.799805,4354.029785,4368.040039,4368.040039,2721380000,0.19980044741179093,21.724404941535507
2014-06-23,4368.959961,4371.810059,4358.680176,4368.680176,4368.680176,1712930000,0.01465501676458647,21.26147119147212
2014-06-24,4367.899902,4399.870117,4342.899902,4350.350098,4350.350098,2014700000,-0.41957930682815503,21.423736137886138
2014-06-25,4341.819824,4383.549805,4339.410156,4379.759766,4379.759766,1722820000,0.6760299133975689,21.267228320085437
2014-06-26,4379.439941,4379.799805,4347.450195,4379.049805,4379.049805,1554070000,-0.01621004433877138,21.164143132922415
2014-06-27,4371.799805,4398.850098,4371.600098,4397.930176,4397.930176,3964930000,0.4311522325789241,22.10075403740071
2014-06-30,4398.370117,4417.459961,4396.589844,4408.180176,4408.180176,1848110000,0.2330641822358981,21.337429332203957
2014-07-01,4424.709961,4471.600098,4424.430176,4458.649902,4458.649902,1942550000,1.1449106884237281,21.387267379900546
2014-07-02,4457.859863,4466.919922,4450.870117,4457.72998,4457.72998,1599480000,-0.02063229946777101,21.192944413368203
2014-07-03,4472.890137,4485.930176,4463.850098,4485.930176,4485.930176,1001730000,0.6326133733205674,20.724994342220082
2014-07-07,4477.740234,4478.02002,4447.600098,4451.529785,4451.529785,1691390000,-0.7668507901448018,21.24881651303289
2014-07-08,4442.870117,4443.560059,4372.040039,4391.459961,4391.459961,2221820000,-1.349419792773554,21.521592516781705
2014-07-09,4403.029785,4421.930176,4388.009766,4419.029785,4419.029785,1736960000,0.6278054279179157,21.275402295730668
2014-07-10,4352.040039,4415.850098,4351.040039,4396.200195,4396.200195,1682920000,-0.5166199620896927,21.243796216860115
2014-07-11,4401.049805,4417.160156,4389.290039,4415.490234,4415.490234,1511250000,0.43878891188664504,21.136202959893275
2014-07-14,4441.390137,4451.600098,4432.950195,4440.419922,4440.419922,1579660000,0.564596153062169,21.180475470955205
2014-07-15,4444.910156,4451.930176,4389.700195,4416.390137,4416.390137,1772030000,-0.5411601925517151,21.295391619008562
2014-07-16,4446.169922,4448.870117,4419.709961,4425.970215,4425.970215,2059340000,0.21692100794581393,21.445651380063072
2014-07-17,4411.52002,4425.379883,4352.22998,4363.450195,4363.450195,2055240000,-1.4125720907048556,21.443658466396553
2014-07-18,4379.939941,4434.439941,4378.220215,4432.149902,4432.149902,1823580000,1.5744354565733643,21.324067438926026
2014-07-21,4421.200195,4432.419922,4404.509766,4424.700195,4424.700195,1557820000,-0.1680833718335717,21.16655324498627
2014-07-22,4444.939941,4464.129883,4443.350098,4456.02002,4456.02002,1724440000,0.7078406133683712,21.268168197042357
2014-07-23,4468.160156,4480.72998,4457.950195,4473.700195,4473.700195,1909810000,0.3967705468253424,21.37026959761705
2014-07-24,4481.609863,4485.5,4465.939941,4472.109863,4472.109863,1935090000,-0.035548470632384976,21.38341967397443
2014-07-25,4448.060059,4457.950195,4430.430176,4449.560059,4449.560059,1711430000,-0.504231888097495,21.260595115302593
2014-07-28,4451.120117,4455.390137,4413.919922,4444.910156,4444.910156,1783250000,-0.10450253369644891,21.301703379122422
2014-07-29,4456.069824,4470.970215,4441.029785,4442.700195,4442.700195,2090810000,-0.04971891269874851,21.46081738764984
2014-07-30,4468.439941,4476.060059,4444.509766,4462.899902,4462.899902,1872430000,0.4546718462509203,21.35050288947931
2014-07-31,4421.290039,4430.799805,4367.149902,4369.77002,4369.77002,2273380000,-2.0867571320222766,21.544533547782216
2014-08-01,4363.390137,4385.049805,4324.02002,4352.640137,4352.640137,2050340000,-0.39200879958436463,21.441271470003066
2014-08-04,4365.620117,4395.379883,4343.029785,4383.890137,4383.890137,1677400000,0.7179550575375337,21.240510812514586
2014-08-05,4364.589844,4383.02002,4333.580078,4352.839844,4352.839844,1916180000,-0.7082817321979906,21.373599457802708
2014-08-06,4326.279785,4378.990234,4325.040039,4355.049805,4355.049805,1819310000,0.05077055621620641,21.321723145271505
2014-08-07,4373.25,4379.700195,4321.890137,4334.970215,4334.970215,1866330000,-0.46106453195887687,21.34723977261024
2014-08-08,4340.879883,4373.120117,4327.870117,4370.899902,4370.899902,1759060000,0.8288335379023959,21.28804541241003
2014-08-11,4387.379883,4415.779785,4384.149902,4401.330078,4401.330078,1537880000,0.6961993338276962,21.153670681578856
2014-08-12,4394.689941,4407.080078,4371.839844,4389.25,4389.25,1560220000,-0.274464259347007,21.1680926739057
2014-08-13,4407.870117,4434.310059,4403.640137,4434.129883,4434.129883,1611690000,1.0224954832830147,21.200549154845046
2014-08-14,4438.129883,4453.0,4433.939941,4453.0,4453.0,1549820000,0.42556527431336644,21.16140463210181
2014-08-15,4479.640137,4482.470215,4427.129883,4464.930176,4464.930176,1799460000,0.2679132270379414,21.310752456839527
2014-08-18,4490.529785,4509.160156,4486.439941,4508.310059,4508.310059,1571100000,0.971569124040883,21.175041847917825
2014-08-19,4514.259766,4528.910156,4513.919922,4527.509766,4527.509766,1556560000,0.42587370319995266,21.165744095127394
2014-08-20,4517.75,4533.009766,4515.72998,4526.47998,4526.47998,1502290000,-0.022745086222308863,21.130256447550405
2014-08-21,4526.720215,4534.0,4513.810059,4532.100098,4532.100098,1421730000,0.12416089378131101,21.0751402768815
2014-08-22,4534.870117,4547.240234,4521.77002,4538.549805,4538.549805,1311810000,0.14231166259646155,20.994673699908134
2014-08-25,4563.720215,4571.140137,4547.779785,4557.350098,4557.350098,1384620000,0.41423568778045095,21.048691570708815
2014-08-26,4563.810059,4575.589844,4556.779785,4570.640137,4570.640137,1469620000,0.2916176882226562,21.108269700917933
2014-08-27,4574.350098,4575.810059,4561.839844,4569.620117,4569.620117,1389470000,-0.022316786476861417,21.052188216413576
2014-08-28,4552.549805,4565.959961,4546.620117,4557.700195,4557.700195,1309580000,-0.2608514864431588,20.992972312065856
2014-08-29,4571.759766,4580.27002,4553.779785,4580.27002,4580.27002,1352830000,0.4952020544212177,21.025464531529842
2014-09-02,4592.419922,4598.640137,4576.810059,4598.189941,4598.189941,1859080000,0.39124158448631263,21.343347578648974
2014-09-03,4610.140137,4610.140137,4565.379883,4572.560059,4572.560059,1897450000,-0.5573906760890646,21.363776716425747
2014-09-04,4581.52002,4603.149902,4553.310059,4562.290039,4562.290039,1728700000,-0.22460109583002374,21.270635517893016
2014-09-05,4560.629883,4583.0,4542.740234,4582.899902,4582.899902,1641830000,0.45174381338799474,21.219077310339102
2014-09-08,4579.060059,4600.399902,4570.22998,4592.290039,4592.290039,1670210000,0.20489509264434158,21.23621520397239
2014-09-09,4588.830078,4599.029785,4544.439941,4552.290039,4552.290039,1956550000,-0.8710251238554179,21.394448555127706
2014-09-10,4554.149902,4587.100098,4544.839844,4586.52002,4586.52002,1808650000,0.7519288249814293,21.31584654758132
2014-09-11,4567.640137,4591.810059,4559.75,4591.810059,4591.810059,1704850000,0.11533884027394858,21.25674296727214
2014-09-12,4588.77002,4590.080078,4555.680176,4567.600098,4567.600098,1784170000,-0.5272422136135324,21.302219158044103
2014-09-15,4567.450195,4567.470215,4506.72998,4518.899902,4518.899902,1940520000,-1.0662097152796757,21.386221815342125
2014-09-16,4502.109863,4558.240234,4499.870117,4552.759766,4552.759766,1879350000,0.7492944020515813,21.354191809323947
2014-09-17,4553.959961,4582.399902,4539.359863,4562.189941,4562.189941,1796710000,0.20713095978452944,21.30922305164676
2014-09-18,4575.740234,4593.97998,4572.620117,4593.430176,4593.430176,1774840000,0.6847640147387812,21.29697611496579
2014-09-19,4606.129883,4610.569824,4563.439941,4579.790039,4579.790039,3178490000,-0.29694882641880804,21.87967207819767
2014-09-22,4568.450195,4568.870117,4513.120117,4527.689941,4527.689941,1881520000,-1.1376088763094705,21.355345797757906
2014-09-23,4511.319824,4536.029785,4508.419922,4508.689941,4508.689941,1847730000,-0.419640042661662,21.337223695595586
2014-09-24,4514.919922,4557.27002,4500.129883,4555.220215,4555.220215,1765260000,1.0320131703197344,21.291563825264667
2014-09-25,4540.819824,4546.930176,4466.640137,4466.75,4466.75,1939610000,-1.942172075647941,21.385752758884387
2014-09-26,4476.47998,4515.75,4475.47998,4512.189941,4512.189941,1637480000,1.017293132590802,21.216424311658635
2014-09-29,4465.839844,4515.240234,4464.439941,4505.850098,4505.850098,1737750000,-0.14050478997775784,21.27585700994487
2014-09-30,4512.640137,4522.060059,4483.910156,4493.390137,4493.390137,2200380000,-0.2765285291121855,21.51189590966777
2014-10-01,4486.649902,4486.790039,4409.299805,4422.089844,4422.089844,2312630000,-1.5867817132745987,21.561651241986997
2014-10-02,4421.25,4441.950195,4367.740234,4430.200195,4430.200195,2165500000,0.18340538718373267,21.495917118618955
2014-10-03,4456.810059,4488.069824,4445.720215,4475.620117,4475.620117,1777640000,1.0252340752289646,21.29855247884669
2014-10-06,4492.399902,4496.259766,4444.100098,4454.799805,4454.799805,1828240000,-0.4651939051064202,21.3266195923889
2014-10-07,4433.910156,4441.759766,4385.149902,4385.200195,4385.200195,2111360000,-1.5623510156815956,21.470598126564436
2014-10-08,4385.700195,4473.72998,4355.339844,4468.589844,4468.589844,2451630000,1.9016155544068658,21.62001894640749
2014-10-09,4458.290039,4464.129883,4377.279785,4378.339844,4378.339844,2264220000,-2.019652802129046,21.540496165711218
2014-10-10,4354.629883,4380.509766,4276.240234,4276.240234,4276.240234,2765750000,-2.331925196257112,21.740577682879294
2014-10-13,4274.910156,4303.819824,4212.870117,4213.660156,4213.660156,2467830000,-1.463436911294913,21.626605058931524
2014-10-14,4246.22998,4281.339844,4212.819824,4227.169922,4227.169922,2496120000,0.3206183104435434,21.63800336322101
2014-10-15,4154.100098,4231.540039,4116.600098,4215.319824,4215.319824,3058740000,-0.28033171645944766,21.84126890340645
2014-10-16,4133.25,4246.009766,4131.649902,4217.390137,4217.390137,2591940000,0.04911401949176941,21.67567246702037
2014-10-17,4275.089844,4296.109863,4241.669922,4258.439941,4258.439941,2260070000,0.9733461374574093,21.538661623202266
2014-10-20,4254.160156,4316.870117,4248.220215,4316.069824,4316.069824,1717370000,1.353309751891607,21.264059887784104
2014-10-21,4359.169922,4419.47998,4356.100098,4419.47998,4419.47998,1997580000,2.3959333425278784,21.4152022848653
2014-10-22,4429.160156,4435.859863,4381.279785,4382.850098,4382.850098,1967020000,-0.8288278749030598,21.399785544069818
2014-10-23,4427.439941,4475.549805,4421.560059,4452.790039,4452.790039,1952380000,1.5957639306878324,21.3923149781223
2014-10-24,4459.459961,4486.259766,4445.850098,4483.720215,4483.720215,1754300000,0.6946246225197239,21.285335753899414
2014-10-27,4469.02002,4489.600098,4450.290039,4485.930176,4485.930176,1585580000,0.04928855713624003,21.184216107938752
2014-10-28,4505.72998,4564.290039,4505.109863,4564.290039,4564.290039,1966920000,1.7467918564410656,21.399734704453543
2014-10-29,4551.370117,4564.439941,4517.02002,4549.22998,4549.22998,2184050000,-0.32995403165263504,21.504446788339905
2014-10-30,4532.100098,4575.5,4521.790039,4566.140137,4566.140137,2034960000,0.37171470939791895,21.433741999628133
2014-10-31,4639.450195,4641.509766,4616.580078,4630.740234,4630.740234,2424360000,1.414763784329276,21.608833408977727
2014-11-03,4633.709961,4654.189941,4627.419922,4638.910156,4638.910156,2033000000,0.17642799179307112,21.432778371592622
2014-11-04,4623.77002,4635.950195,4594.919922,4623.640137,4623.640137,1939320000,-0.3291725531750056,21.385603233112825
2014-11-05,4649.470215,4650.390137,4607.72998,4620.720215,4620.720215,2001870000,-0.06315201688457117,21.41734758066613
2014-11-06,4616.779785,4639.169922,4604.759766,4638.470215,4638.470215,1986820000,0.3841392504652985,21.409801207585296
2014-11-07,4636.890137,4638.799805,4606.810059,4632.529785,4632.529785,1978830000,-0.12806873224689985,21.405771597906362
2014-11-10,4635.100098,4653.379883,4626.490234,4651.620117,4651.620117,1830010000,0.41209302230100775,21.327587268265685
2014-11-11,4649.189941,4661.22998,4640.240234,4660.560059,4660.560059,1663690000,0.19218985590263582,21.23230386391286
2014-11-12,4644.629883,4678.580078,4643.779785,4675.140137,4675.140137,1773060000,0.31283961187977827,21.295972704413437
2014-11-13,4681.560059,4703.100098,4664.27002,4680.140137,4680.140137,1857580000,0.10694866578284667,21.342540402269407
2014-11-14,4679.850098,4688.740234,4664.310059,4688.540039,4688.540039,1739950000,0.17947971116489825,21.27712221412779
2014-11-17,4678.439941,4689.529785,4655.200195,4671.0,4671.0,1695070000,-0.3741044942370042,21.25098987486119
2014-11-18,4674.839844,4709.830078,4674.299805,4702.439941,4702.439941,1655760000,0.6730880111325055,21.227525954870238
2014-11-19,4694.779785,4696.200195,4655.720215,4675.709961,4675.709961,1641560000,-0.5684278871260995,21.218912846172124
2014-11-20,4655.200195,4702.970215,4653.330078,4701.870117,4701.870117,1667330000,0.559490563319831,21.23448938153141
2014-11-21,4751.009766,4751.600098,4700.72998,4712.970215,4712.970215,1854340000,0.23607836294470275,21.34079467454745
2014-11-24,4725.169922,4755.02002,4723.620117,4754.890137,4754.890137,1568130000,0.8894586659296433,21.1731496636012
2014-11-25,4762.390137,4774.52002,4749.919922,4758.25,4758.25,1720140000,0.07066121199845732,21.265671519808187
2014-11-26,4760.22998,4788.0,4757.47998,4787.319824,4787.319824,1362930000,0.6109351967635179,21.032902631041903
2014-11-28,4797.100098,4810.859863,4786.720215,4791.629883,4791.629883,998600000,0.0900307303136838,20.721864856030784
2014-12-01,4777.72998,4782.069824,4724.620117,4727.350098,4727.350098,1893600000,-1.3415014633758493,21.361745616164047
2014-12-02,4732.970215,4761.629883,4729.759766,4755.810059,4755.810059,1839170000,0.6020277832192056,21.332580219840455
2014-12-03,4761.310059,4781.370117,4745.140137,4774.470215,4774.470215,1734510000,0.392365459690458,21.273990789707703
2014-12-04,4772.0,4785.410156,4753.709961,4769.439941,4769.439941,1724090000,-0.10535774176990698,21.267965212001656
2014-12-05,4776.580078,4788.97998,4769.640137,4780.759766,4780.759766,1767100000,0.23734075992216663,21.292605621778286
