Date,Open,High,Low,Close,Adj Close,Volume,Daily_Returns,Log_Volume
2014-01-02,0.011594764358639154,0.010763562669373672,0.014923035395837558,0.011752855879832436,0.011752855879832436,0.09454926605529805,,0.3214963030534639
2014-01-03,0.010677345554433337,0.010124206084645149,0.014374340896142257,0.010855189103765595,0.010855189103765595,0.08801289316502829,-0.2693574685938005,0.3065329674463184
2014-01-06,0.009755083751034899,0.009070852045460043,0.01267043810916818,0.0093887971488828,0.0093887971488828,0.14531014787008983,-0.4411998158655006,0.42028620190465205
2014-01-07,0.00907840435134849,0.010541403438888763,0.014496451663359333,0.01256611726760315,0.01256611726760315,0.14397062205489858,0.9602107677317839,0.4180014101266334
2014-01-08,0.011134844206738104,0.011625897979889666,0.015984257967803506,0.013565942446704338,0.013565942446704338,0.15010935185091867,0.29928118870996556,0.4283541350723903
2014-01-09,0.013115320690353593,0.012504232789340541,0.015799503071319,0.012808218201454336,0.012808218201454336,0.13815715331523476,-0.22613548339392997,0.4079126047728119
2014-01-10,0.012307453106636057,0.011860076394891339,0.01576012010975336,0.014294719857780191,0.014294719857780191,0.13158779620516553,0.4446375469441044,0.39615816964336314
2014-01-13,0.012185091550188099,0.012242894266860926,0.01220772715275864,0.009358200682278273,0.009358200682278273,0.14800385915371655,-1.4700591459120504,0.42483701152327225
2014-01-14,0.009160811964318838,0.012592113151107254,0.014442633541819572,0.01496638908230391,0.01496638908230391,0.12161098594414123,1.694994731851307,0.377532554555323
2014-01-15,0.014514257496793748,0.015385317814956778,0.020079736031241913,0.01752914816305262,0.01752914816305262,0.127812935494777,0.7616473946495672,0.3892246461253013
2014-01-16,0.0155588808566402,0.015424458106199745,0.020736890690052356,0.01783562345259415,0.01783562345259415,0.11901531109158527,0.09039541115671845,0.37252317661753676
2014-01-17,0.015417303836245788,0.015261458060982336,0.019383237694694022,0.016137578075041514,0.016137578075041514,0.1322566428844334,-0.5003890614202366,0.3973727676839296
2014-01-21,0.0166299057928308,0.016115793661990563,0.01985398994628873,0.018404309457868473,0.018404309457868473,0.12159724251922475,0.6713317548768805,0.37750621535460294
2014-01-22,0.017557752546609406,0.017603866462784556,0.022452835938560234,0.019791087744948088,0.019791087744948088,0.12094488794985665,0.40797951030517865,0.37625374180952154
2014-01-23,0.016740277270911708,0.015836855570803055,0.01978248076647038,0.017850902099125543,0.017850902099125543,0.1360690689562602,-0.5684684657082384,0.404218199975678
2014-01-24,0.014389513553958955,0.013718206469258587,0.01463221319934821,0.010554330350932117,0.010554330350932117,0.1633259454789171,-2.150095843342581,0.449674312102462
2014-01-27,0.0093703849397343,0.008805533128642573,0.008563702136068496,0.006970006384198979,0.006970006384198979,0.15497085935803545,-1.0794084507648294,0.4363451354417558
2014-01-28,0.004222470044477067,0.0058764886069732625,0.009773552300252786,0.008124286885841991,0.008124286885841991,0.12683348741239714,0.3514011774875758,0.3874034223944367
2014-01-29,0.0036425707225148374,0.005193972335912178,0.007931475677102728,0.0043814818917574105,0.0043814818917574105,0.139722071299056,-1.1354437193828781,0.41065654521619077
2014-01-30,0.006698036414071962,0.008755973642736115,0.011900822285563939,0.010148917254379275,0.010148917254379275,0.13390951878771995,1.769744317523081,0.4003567254585869
2014-01-31,0.004284041434885699,0.007883258138308369,0.00976713883371716,0.008600476437028215,0.008600476437028215,0.1460183923674515,-0.4668783314192737,0.4214883539176393
2014-02-03,0.0071979496226600714,0.006974563241672893,0.0035283081142621353,0.0,0.0,0.17501335402787715,-2.6053375110442922,0.4675225862148551
2014-02-04,0.0003495291572083725,0.0014321525160652104,0.00470361976000655,0.0027799587535408676,0.0027799587535408676,0.13436305180996327,0.8646586239846377,0.40117115453305185
2014-02-05,3.4388589695122374e-05,0.0,0.0017802171260899446,0.001173604560412711,0.001173604560412711,0.13390493764608113,-0.49534594646512,0.40034848942118995
2014-02-06,0.000607082122675684,0.003019363868967617,0.006116700350491333,0.004839191746940696,0.004839191746940696,0.1132293292017544,1.1359715681812155,0.3610973549547767
2014-02-07,0.005339073067721023,0.008010317792069788,0.009953502037439776,0.010368512706979416,0.010368512706979416,0.12359645273040622,1.6942990105707878,0.38131742638529875
2014-02-10,0.008802475696139067,0.009751768406587424,0.014185545710151015,0.012163100031296892,0.012163100031296892,0.10125147627289312,0.5407371975978403,0.33621486865737893
2014-02-11,0.011165268604668321,0.013764527054626496,0.01663497955833182,0.015612292814696227,0.015612292814696227,0.11792499938154587,1.0337060392001884,0.37039785498664823
2014-02-12,0.014539878088726976,0.014891400787409026,0.01963067584360423,0.01643600171364834,0.01643600171364834,0.1217676609881889,0.24433577448266242,0.3778326842407145
2014-02-13,0.01251862740404125,0.01713394872359919,0.018030408374366258,0.019603659802983897,0.019603659802983897,0.14138410948562025,0.9373283594905635,0.4135478774741346
2014-02-14,0.017751312702057875,0.0179523438532318,0.022471311388041204,0.01987313660741641,0.01987313660741641,0.1076229280641653,0.07899926336214502,0.3496661902274951
2014-02-18,0.019087877537080633,0.020063812740571063,0.023902082956469506,0.022186528504737124,0.022186528504737124,0.10805355537821447,0.6776538485791628,0.3505573060568512
2014-02-19,0.019650201750309515,0.01982085412151091,0.02300392321703093,0.01938488908616043,0.01938488908616043,0.11451388131727978,-0.8151505987336827,0.3636657662183165
2014-02-20,0.018108047648247916,0.019664995369666538,0.022551646414917192,0.021765836842091435,0.021765836842091435,0.11781780066719748,0.6984416672692673,0.37018821035514193
2014-02-21,0.021364279204249048,0.02066480952860733,0.025353722753154173,0.021432849752163863,0.021432849752163863,0.13114617415118318,-0.09700294522982933,0.39535393231339455
2014-02-24,0.02065639426224919,0.02276507872673228,0.02619563222811422,0.023810616085613523,0.023810616085613523,0.13325808044667964,0.6933430732297685,0.3991836501921293
2014-02-25,0.022668857352575178,0.02247576052155259,0.026492063817855127,0.023377827198917844,0.023377827198917844,0.13104538903512913,-0.12532980036061847,0.3951701386063142
2014-02-26,0.022826447192936583,0.023219816382365643,0.026712200589891766,0.023737404516753435,0.023737404516753435,0.12839932162454615,0.10425938960219039,0.3903105677120955
2014-02-27,0.022108173494559402,0.023670573723580723,0.027213470752501134,0.0258987959936261,0.0258987959936261,0.12298349597913198,0.6260424278932364,0.38015322803784635
2014-02-28,0.024671712830907133,0.025279345379313867,0.026476804822180233,0.025029251235518413,0.025029251235518413,0.17507749001082068,-0.25029483134666464,0.4676181109765727
2014-03-03,0.019704567351736535,0.020608850163207237,0.02358796038878508,0.02255011206126928,0.02255011206126928,0.12558008706001572,-0.715400480092987,0.38505917310358484
2014-03-04,0.025018058940733834,0.026447778888495255,0.03064861690681614,0.02855648664268956,0.02855648664268956,0.16226128816205515,1.7457371099569352,0.44800322349947663
2014-03-05,0.027010486469493,0.02687055654701037,0.03198297069732792,0.029039117546798998,0.029039117546798998,0.13826801694289426,0.13786859062867585,0.40810768930233543
2014-03-06,0.028294287025078524,0.027606612698315713,0.03172992323550111,0.028569330094555756,0.028569330094555756,0.1309638447139581,-0.1340149590719597,0.3950213635420221
2014-03-07,0.028467850572197306,0.027581052500771475,0.029974595025427708,0.027289580519402334,0.027289580519402334,0.13456462204207137,-0.3655605054928346,0.40153252777741333
2014-03-10,0.025399594221264477,0.025066785848189888,0.029066001212028514,0.027147202793920355,0.027147202793920355,0.12870534188601934,-0.04081942134481764,0.39087597467434776
2014-03-11,0.026224255769332072,0.026225619658010346,0.028072286733867247,0.024954429288208235,0.024954429288208235,0.1622548745637608,-0.6289206882904463,0.44799313297216337
2014-03-12,0.021878603990800438,0.02374011310276003,0.02604382730524807,0.026252717440334916,0.026252717440334916,0.1305625367063974,0.3747254525825028,0.3942882853463674
2014-03-13,0.02585068782556854,0.025064366363034163,0.023853089515638803,0.021192319862344045,0.021192319862344045,0.15362583617287762,-1.4551319206490554,0.4341521111508744
2014-03-14,0.01882714152423165,0.019664995369666538,0.023771930733397117,0.019984132223620443,0.019984132223620443,0.13651893706519241,-0.3525478773216517,0.40501737821835704
2014-03-17,0.020728413038856253,0.02197786309966715,0.02626792595980504,0.022763305414926438,0.022763305414926438,0.10110854465376189,0.8138289395004605,0.33590722687878927
2014-03-18,0.021688246399345412,0.02464560809960853,0.0271596525506263,0.02705549198250573,0.02705549198250573,0.11507919419551028,1.246740302313265,0.3647902607850675
